"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"7564","ワークマン","東証ST","小売","20240126","4110","-45","-1.08","4155","4150","4180","4105","4129.99","175700","0.21","725640","336390","3455","4855","20230301","5900","30.34","20231031","3780","8.73"
"7565","萬世電機","東証ST","卸売","20240126","3300","0","0","3300","3300","3300","3300","3300","400","0.02","1320","7590","2600","4000","20230419","3835","13.95","20230518","2897","13.91"
"7567","栄電子","東証ST","卸売","20240126","454","-4","-0.87","458","458","458","451","454.07","7400","0.15","3360","2311","378","538","20230308","600","24.33","20230815","399","13.78"
"7570","橋本総業ホールディングス","東証ST","卸売","20240126","1298","-5","-0.38","1303","1308","1310","1298","1302.82","8500","0.04","11074","27638","1003","1603","20240104","1356","4.28","20230105","1004","29.28"
"7571","ヤマノホールディングス","東証ST","小売","20240126","70","0","0","70","70","70","68","69.74","119900","0.33","8362","2508","40","100","20230207","88","20.45","20231031","61","14.75"
"7575","日本ライフライン","東証PR","卸売","20240126","1311","0","0","1311","1309","1320","1304","1313.52","186900","0.23","245498","108708","1011","1611","20240112","1339","2.09","20230116","885","48.14"
"7578","ニチリョク","東証ST","小売","20240126","420","6","1.45","414","414","421","407","413.26","69200","0.43","28597","6733","334","494","20231114","714","41.18","20230316","109","285.32"
"7581","サイゼリヤ","東証PR","小売","20240126","5040","-50","-0.98","5090","5070","5090","5020","5053.36","358900","0.69","1813652","263453","4090","6090","20231102","6320","20.25","20230106","2906","73.43"
"7585","かんなん丸","東証ST","小売","20240126","393","5","1.29","388","390","395","390","392.71","2800","0.06","1100","1710","308","468","20230901","919","57.24","20231227","359","9.47"
"7590","タカショー","東証ST","卸売","20240126","505","2","0.4","503","502","511","502","506.22","77500","0.44","39232","8883","403","603","20230523","753","32.93","20231226","476","6.09"
"7593","VTホールディングス","東証PR","小売","20240126","526","-6","-1.13","532","530","530","525","527.46","239300","0.2","126221","62794","432","632","20230629","553","4.88","20230104","464","13.36"
"7595","アルゴグラフィックス","東証PR","情報通信","20240126","3960","60","1.54","3900","3940","4000","3920","3952.49","93200","0.42","368372","88522","3200","4600","20230605","4230","6.38","20231024","2989","32.49"
"7596","魚力","東証PR","小売","20240126","2316","-1","-0.04","2317","2330","2330","2316","2321.09","7400","0.05","17176","33860","1817","2817","20240109","2386","2.93","20230314","2070","11.88"
"7599","IDOM","東証PR","卸売","20240126","859","7","0.82","852","852","870","852","861.01","766400","0.72","659881","91817","702","1002","20240110","1000","14.1","20230104","647","32.77"
"7600","日本エム・ディ・エム","東証PR","精密機器","20240126","770","-8","-1.03","778","774","781","762","773.1","72400","0.27","55973","20386","628","928","20230501","1153","33.22","20231102","645","19.38"
"7601","ポプラ","東証ST","小売","20240126","207","-5","-2.36","212","212","212","207","209","83000","0.7","17347","2440","132","292","20230502","399","48.12","20230316","129","60.47"
"7602","カーチスホールディングス","東証ST","卸売","20240126","181","-1","-0.55","182","179","181","179","179.44","23200","0.1","4163","4363","132","232","20230417","264","31.44","20231227","175","3.43"
"7603","マックハウス","東証ST","小売","20240126","380","1","0.26","379","379","380","379","379.3","8300","0.05","3148","5927","299","459","20230714","393","3.31","20240104","371","2.43"
"7604","梅の花","東証ST","小売","20240126","1001","0","0","1001","1001","1003","1000","1001.09","6600","0.08","6607","8217","701","1301","20230911","1271","21.24","20230328","894","11.97"
"7605","フジ・コーポレーション","東証PR","小売","20240126","1720","-19","-1.09","1739","1720","1730","1710","1720.45","16600","0.09","28560","33065","1339","2139","20230906","2173","20.85","20230222","1216","41.45"
"7606","ユナイテッドアローズ","東証PR","小売","20240126","1899","-43","-2.21","1942","1938","1942","1896","1912.73","191400","0.63","366097","57376","1542","2342","20230705","2560","25.82","20230117","1631","16.43"
"7607","進和","東証PR","卸売","20240126","2419","-15","-0.62","2434","2444","2444","2419","2426.53","31200","0.22","75708","34871","1934","2934","20231016","2585","6.42","20230106","1951","23.99"
"7608","エスケイジャパン","東証ST","卸売","20240126","702","-5","-0.71","707","706","709","702","704.02","27500","0.32","19361","5960","557","857","20240112","849","17.31","20230314","504","39.29"
"7609","ダイトロン","東証PR","卸売","20240126","2974","-26","-0.87","3000","2963","2981","2955","2970.49","25200","0.23","74856","33178","2300","3700","20230907","3305","10.02","20230105","2177","36.61"
"7610","テイツー","東証ST","小売","20240126","129","0","0","129","128","132","128","130.06","1279300","1.86","166390","8858","79","179","20230614","245","47.35","20240118","118","9.32"
"7611","ハイデイ日高","東証PR","小売","20240126","2885","12","0.42","2873","2877","2915","2866","2890.77","194400","0.51","561966","110054","2373","3375","20230904","3095","6.79","20230110","1870","54.28"
"7613","シークス","東証PR","卸売","20240126","1475","14","0.96","1461","1461","1497","1448","1478.75","280600","0.56","414938","74340","1161","1761","20230622","1638","9.95","20230106","1220","20.9"
"7614","オーエムツーネットワーク","東証ST","小売","20240126","1477","0","0","1477","1477","1477","1457","1467.98","4400","0.06","6459","10835","1177","1777","20240110","1528","3.34","20230316","1060","39.34"
"7615","YU-WA_Creation_Holdings","東証ST","小売","20240126","145","-4","-2.68","149","148","149","145","146.61","203000","1.62","29763","1812","99","199","20231207","226","35.84","20240126","145","0"
"7616","コロワイド","東証PR","小売","20240126","2286.5","-23","-1","2309.5","2304","2310","2285","2293.9","199900","0.23","458551","198705","1809.5","2809.5","20230913","2648","13.65","20230105","1724","32.63"
"7619","田中商事","東証ST","卸売","20240126","783","-17","-2.13","800","799","800","766","783.06","74800","0.85","58573","6915","650","950","20240119","816","4.04","20230106","546","43.41"
"7621","うかい","東証ST","小売","20240126","3720","-10","-0.27","3730","3710","3725","3710","3713.26","2300","0.04","8541","20856","3030","4430","20230927","4005","7.12","20230116","3060","21.57"
"7623","サンオータス","東証ST","小売","20240126","567","-6","-1.05","573","573","573","567","569.9","2000","0.06","1140","1832","473","673","20230302","1024","44.63","20230104","417","35.97"
"7624","NaITO","東証ST","卸売","20240126","144","-1","-0.69","145","145","145","144","144.32","9500","0.02","1371","7890","95","195","20230127","163","11.66","20231226","139","3.6"
"7625","グローバルダイニング","東証ST","小売","20240126","524","9","1.75","515","515","529","513","522.55","18200","0.18","9510","5442","415","615","20231002","581","9.81","20230519","340","54.12"
"7628","オーハシテクニカ","東証PR","卸売","20240126","1754","-11","-0.62","1765","1765","1772","1752","1760.59","11800","0.09","20775","23642","1365","2165","20240111","1911","8.22","20230104","1377","27.38"
"7630","壱番屋","東証PR","小売","20240126","6120","-40","-0.65","6160","6160","6160","6090","6120.96","63300","0.2","387457","195387","5160","7160","20240123","6190","1.13","20230110","4545","34.65"
"7634","星医療酸器","東証ST","卸売","20240126","4385","215","5.16","4170","4190","4535","4190","4322.11","9000","0.26","38899","14997","3470","4870","20240126","4535","3.31","20230310","3810","15.09"
"7635","杉田エース","東証ST","卸売","20240126","1220","-39","-3.1","1259","1260","1260","1220","1246.13","3100","0.06","3863","6556","959","1559","20240115","1279","4.61","20230331","983","24.11"
"7636","ハンズマン","東証ST","小売","20240126","990","2","0.2","988","992","992","984","988.21","3800","0.03","3755","14365","838","1138","20230207","1377","28.1","20231227","935","5.88"
"7637","白銅","東証PR","卸売","20240126","2433","-47","-1.9","2480","2480","2490","2432","2455.8","20500","0.18","50344","27598","1980","2980","20230508","2752","11.59","20231024","2084","16.75"
"7638","NEW_ARTホールディングス","東証ST","小売","20240126","2068","-21","-1.01","2089","2099","2102","2065","2084.25","36400","0.22","75867","34383","1589","2589","20240123","2121","2.5","20230616","1486","39.17"
"7640","トップカルチャー","東証ST","小売","20240126","157","0","0","157","157","157","156","156.84","18300","0.11","2870","2546","107","207","20230214","208","24.52","20231226","155","1.29"
"7643","ダイイチ","東証ST","小売","20240126","914","2","0.22","912","913","915","910","913.05","5600","0.05","5113","10455","762","1062","20230502","949","3.69","20230120","753","21.38"
"7646","PLANT","東証ST","小売","20240126","1705","4","0.24","1701","1690","1777","1680","1726.37","75800","0.98","130859","13179","1301","2101","20240126","1777","4.05","20230112","639","166.82"
"7647","音通","東証ST","サービス","20240126","26","0","0","26","26","27","26","26","143992600","69.61","3743855","5378","1","56","20230602","34","23.53","20230124","25","4"
"7649","スギホールディングス","東証PR","小売","20240126","6929","172","2.55","6757","6800","6957","6789","6900.54","238700","0.38","1647160","438819","5757","7757","20240126","6957","0.4","20230302","5410","28.08"
"7670","オーウエル","東証ST","卸売","20240126","862","-12","-1.37","874","874","874","855","863.72","21900","0.21","18915","9051","724","1024","20230307","1014","14.99","20230116","510","69.02"
"7673","ダイコー通産","東証ST","卸売","20240126","1201","0","0","1201","1201","1206","1200","1202.74","3100","0.06","3729","6405","901","1501","20230525","1358","11.56","20230116","1050","14.38"
"7674","NATTY_SWANKYホールディングス","東証GR","小売","20240126","3705","5","0.14","3700","3700","3720","3690","3701.22","14700","0.6","54408","9055","3000","4400","20230614","4230","12.41","20230130","3000","23.5"
"7676","グッドスピード","東証GR","小売","20240126","711","-8","-1.11","719","719","721","705","712.89","11200","0.3","7984","2690","569","869","20230111","2333","69.52","20231019","586","21.33"
"7677","ヤシマキザイ","東証ST","卸売","20240126","-","0","0","2020","-","-","-","-","-","0","-","5818","1520","2520","20230627","2174","100","20230331","1977","-100"
"7678","あさくま","東証ST","小売","20240126","2662","-6","-0.22","2668","2668","2690","2639","2662.52","68300","1.27","181850","14332","2168","3170","20240118","2901","8.24","20230410","1560","70.64"
"7679","薬王堂ホールディングス","東証PR","小売","20240126","2614","59","2.31","2555","2570","2620","2562","2600.67","72700","0.37","189069","51601","2055","3055","20231006","3010","13.16","20230407","2274","14.95"
"7681","レオクラン","東証ST","卸売","20240126","2743","-50","-1.79","2793","2743","2743","2743","2743","300","0.02","823","5384","2293","3295","20231026","2972","7.71","20230309","2339","17.27"
"7682","浜木綿","東証ST","小売","20240126","3605","95","2.71","3510","3505","3645","3505","3577.5","3800","0.18","13595","7780","2810","4210","20230713","3740","3.61","20230111","2218","62.53"
"7683","ダブルエー","東証GR","小売","20240126","2409","20","0.84","2389","2377","2418","2375","2386.29","39000","0.41","93065","22959","1889","2889","20230913","2849","15.44","20230105","1354","77.92"
"7685","BuySell_Technologies","東証GR","卸売","20240126","3200","-10","-0.31","3210","3180","3260","3155","3212.32","26500","0.18","85127","46674","2510","3910","20230214","6840","53.22","20231117","2218","44.27"
"7686","カクヤスグループ","東証ST","小売","20240126","1804","-9","-0.5","1813","1821","1841","1804","1821.32","6000","0.06","10928","17378","1413","2213","20230922","2889","37.56","20230417","1283","40.61"
"7687","ミクリード","東証GR","卸売","20240126","1718","99","6.11","1619","1635","1718","1615","1661.24","34700","1.58","57645","3776","1219","2019","20230920","2211","22.3","20230316","855","100.94"
